ID	DiseaseName	DiseaseID	AltDiseaseIDs	Synonyms
/d/04829	Corpus Callosum, Partial Agenesis of, X-Linked	C564115	OMIM:304100	na
/d/17956	Craniofacial Abnormalities	D019465	na	Abnormalities, Craniofacial|Abnormality, Craniofacial|Craniofacial Abnormality
/d/05180	DEAFNESS, AUTOSOMAL DOMINANT 22;DFNA22 DEAFNESS, AUTOSOMAL DOMINANT 22, WITH HYPERTROPHIC CARDIOMYOPATHY,	606346	DO:DOID:0110552	INCLUDED
/d/11658	Diabetes Complications	D048909	na	Complications of Diabetes Mellitus|Diabetes Complication|Diabetes Mellitus Complication|Diabetes Mellitus Complications|Diabetes-Related Complication|Diabetes Related Complications|Diabetes-Related Complications|Diabetic Complication|Diabetic Complications
/d/05587	Diabetes Mellitus, Noninsulin-Dependent, 1	C563359	OMIM:601283	NIDDM1|Noninsulin-Dependent Diabetes Mellitus 1
/d/05782	Distal Trisomy 10q Syndrome	C538087	na	Chromosome 10, distal trisomy 10q|Chromosome 10, Partial Trisomy 10q24-qter|Chromosome 10, Trisomy 10q2|Distal Duplication 10q
/d/18830	DNA Repair-Deficiency Disorders	D049914	na	Chromosome Instability Syndrome|Chromosome Instability Syndromes|Deficient DNA Repair|Deficient DNA Repairs|Disorder, DNA Repair-Deficiency|Disorders, DNA Repair-Deficiency|DNA Repair-Deficiencies|DNA Repair Deficiency|DNA Repair-Deficiency|DNA Repair-Deficiency Disorder|DNA Repair Deficiency Disorders|DNA Repair, Deficient|DNA Repairs, Deficient|Repair, Deficient DNA|Repairs, Deficient DNA|Syndrome, Chromosome Instability|Syndromes, Chromosome Instability
/d/11406	Drug Metabolism, Poor, CYP2C19-Related	C563703	OMIM:609535	CLOPIDOGREL, POOR METABOLISM OF, INCLUDED|MEPHENYTOIN, POOR METABOLISM OF, INCLUDED|OMEPRAZOLE, POOR METABOLISM OF, INCLUDED|PROGUANIL, POOR METABOLISM OF, INCLUDED
/d/05349	Drug Metabolism, Poor, CYP2D6-Related	C563835	OMIM:608902	CODEINE, ULTRARAPID METABOLISM OF, INCLUDED|DEBRISOQUINE, POOR METABOLISM OF, INCLUDED|DEBRISOQUINE, ULTRARAPID METABOLISM OF, INCLUDED|DRUG METABOLISM, ULTRARAPID, CYP2D6-RELATED, INCLUDED|NORTRIPTYLINE, POOR METABOLISM OF, INCLUDED|SPARTEINE, POOR METABOLISM OF, INCLUDED
/d/06105	Ectodermal Dysplasia, Anhidrotic, With T-Cell Immunodeficiency, Autosomal Dominant	C567411	OMIM:612132	na
/d/06169	EHLERS-DANLOS SYNDROME, MUSCULOCONTRACTURAL TYPE, 2	615539	na	EDSMC2
/d/00414	Encephalomyelitis, Acute Disseminated	D004673	DO:DOID:13664|DO:DOID:639	Acute Disseminated Encephalomyelitides|Acute Disseminated Encephalomyelitis|Disseminated Encephalomyelitides, Acute|Disseminated Encephalomyelitis, Acute|Encephalitides, Post-Vaccinal|Encephalitis, Postvaccinal|Encephalitis, Post Vaccinal|Encephalitis, Post-Vaccinal|Encephalitis, Vaccination|Encephalomyelitides, Acute Disseminated|Encephalomyelitides, Post-Vaccinal|Encephalomyelitis, Postexanthem|Encephalomyelitis, Postinfectious|Encephalomyelitis, Post-Vaccinal|Postexanthem Encephalomyelitis|Postinfectious Encephalomyelitis|Post-Vaccinal Encephalitides|Postvaccinal Encephalitis|Post Vaccinal Encephalitis|Post-Vaccinal Encephalitis|Post-Vaccinal Encephalomyelitides|Post Vaccinal Encephalomyelitis|Post-Vaccinal Encephalomyelitis|Vaccination Encephalitis
/d/06474	Epilepsy, rolandic with paroxysmal exercise-induced dystonia and writer's cramp	C535499	OMIM:608105	Epilepsy, Rolandic, With Paroxysmal Exercise-Induced Dystonia And Writer's Cramp|EPRPDC|RE-PED-WC
/d/04474	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 36	300884	DO:DOID:0050570	CDG1S,|CDG1S, INCLUDED|CDG Is, INCLUDED|CDGIs, INCLUDED|CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Is, INCLUDED|EIEE36
/d/04505	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 50	616457	DO:DOID:0050570	CDG1Z, FORMERLY|CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Iz, FORMERLY|EIEE50
/d/14685	Epiretinal Membrane	D019773	DO:DOID:2006	Epiretinal Membranes|Membrane, Epiretinal|Membranes, Epiretinal
/d/00580	Erythrocyte Amp Deaminase Deficiency	C567878	OMIM:612874	na
/d/06701	EXOSTOSES, MULTIPLE, TYPE II	133701	DO:DOID:206	EXT2
/d/06821	Factor Xiii, A Subunit, Deficiency Of	C567691	OMIM:613225	na
/d/06822	Factor XIII, B Subunit, Deficiency Of	C567688	OMIM:613235	na
/d/07063	Febrile Convulsions, Familial, 1	C565162	OMIM:121210	Convulsions, Familial Febrile, 1|FEB1|FEBRILE SEIZURES, FAMILIAL, 1|Seizures, Familial, 1
/d/07064	Febrile Convulsions, Familial, 10	C567218	OMIM:612637	CONVULSIONS, FAMILIAL FEBRILE, 10|FEB10|FEBRILE SEIZURES, FAMILIAL, 10|Seizures, Familial Febrile, 10
/d/07066	Febrile Convulsions, Familial, 2	C566541	OMIM:602477	Convulsions, Familial Febrile, 2|FEB2|FEBRILE SEIZURES, FAMILIAL, 2|Seizures, Familial Febrile, 2
/d/07069	Febrile Convulsions, Familial, 5	C563762	OMIM:609255	Convulsions, Familial Febrile, 5|FEB5|FEBRILE SEIZURES, FAMILIAL, 5|Seizures, Familial Febrile, 5
/d/07070	Febrile Convulsions, Familial, 6	C563764	OMIM:609253	Convulsions, Familial Febrile, 6|FEB6|FEBRILE SEIZURES, FAMILIAL, 6|Seizures, Familial Febrile, 6
/d/07071	Febrile Convulsions, Familial, 7	C566929	OMIM:611515	FEB7|FEBRILE CONVULSIONS, FAMILIAL, 7|FEBRILE SEIZURES, FAMILIAL, 7
/d/07072	Febrile Convulsions, Familial, 9	C566901	OMIM:611634	FEB9|FEBRILE CONVULSIONS, FAMILIAL, 9|FEBRILE SEIZURES, FAMILIAL, 9
/d/04146	Fetal Diseases	D005315	na	Disease, Fetal|Diseases, Fetal|Embryopathies|Embryopathy|Fetal Disease
/d/07142	Fetishism (Psychiatric)	D005329	DO:DOID:1235	Fetishisms (Psychiatric)
/d/11912	Fibrous Dysplasia, Monostotic	D005358	na	Dysplasia, Monostotic Fibrous|Dysplasias, Monostotic Fibrous|Fibrous Dysplasias, Monostotic|Monostotic Fibrous Dysplasia|Monostotic Fibrous Dysplasias
/d/07295	Follicular hamartoma alopecia cystic fibrosis	C537071	na	Congenital generalized follicular hamartoma associated with alopecia and cystic fibrosis
/d/07636	Genetic Diseases, Inborn	D030342	DO:DOID:630	Defect, Single-Gene|Defects, Single-Gene|Disease, Genetic|Disease, Hereditary|Disease, Inborn Genetic|Diseases, Genetic|Diseases, Hereditary|Diseases, Inborn Genetic|Disorder, Genetic|Disorders, Genetic|Genetic Disease|Genetic Disease, Inborn|Genetic Diseases|Genetic Disorder|Genetic Disorders|Hereditary Disease|Hereditary Diseases|Inborn Genetic Disease|Inborn Genetic Diseases|Single-Gene Defect|Single Gene Defects|Single-Gene Defects
/d/07092	Genital Diseases, Female	D005831	DO:DOID:229	Diseases, Female Genital|Diseases, Gynecologic|Female Genital Disease|Female Genital Diseases|Genital Disease, Female|Gynecologic Disease|Gynecologic Diseases
/d/10802	Genital Diseases, Male	D005832	DO:DOID:48	Disease, Male Genital|Diseases, Male Genital|Genital Disease, Male|Male Genital Disease|Male Genital Diseases
/d/06723	Germinoma	D018237	DO:DOID:3304	Germinomas
/d/07712	Glaucoma	D005901	DO:DOID:1686	Glaucomas
/d/07782	GLUCOCORTICOID DEFICIENCY 4 WITH OR WITHOUT MINERALOCORTICOID DEFICIENCY	614736	na	GCCD4
/d/07792	Glucose Metabolism Disorders	D044882	DO:DOID:4194	Disorder, Glucose Metabolic|Disorder, Glucose Metabolism|Disorders, Glucose Metabolic|Disorders, Glucose Metabolism|Glucose Metabolic Disorder|Glucose Metabolic Disorders|Glucose Metabolism Disorder|Metabolic Disorder, Glucose|Metabolic Disorders, Glucose|Metabolism Disorder, Glucose|Metabolism Disorders, Glucose
/d/17209	Goiter, Substernal	D006045	DO:DOID:13200	Goiter, Intrathoracic|Goiters, Intrathoracic|Goiters, Substernal|Intrathoracic Goiter|Intrathoracic Goiters|Substernal Goiter|Substernal Goiters
/d/03888	Granulomatous Disease, Chronic, Autosomal Recessive, Cytochrome B-Positive, Type I	C565532	OMIM:233700	CDG1|CGD, Autosomal Recessive Cytochrome B-Positive, Type I|Granulomatous Disease, Chronic, due to NCF1 Deficiency|NCF1, DEFICIENCY OF|Neutrophil Cytosol Factor 1, Deficiency of|P47-Phox, Deficiency of|SOC2, DEFICIENCY OF|Soluble Oxidase Component II, Deficiency of
/d/03889	Granulomatous Disease, Chronic, Autosomal Recessive, Cytochrome B-Positive, Type II	C565531	OMIM:233710	CDG2|CGD, Autosomal Recessive Cytochrome B-Positive, Type II|Granulomatous Disease, Chronic, due to NCF2 Deficiency|NCF2, DEFICIENCY OF|Neutrophil Cytosol Factor 2, Deficiency of|P67-Phox, Deficiency of
/d/18697	Growth Disorders	D006130	na	Disorder, Growth|Growth Disorder|Growth, Stunted|Stunted Growth|Stunting|Stuntings
/d/05705	Hand Deformities	D006226	na	Deformities, Hand|Deformity, Hand|Hand Deformity
/d/10014	Hearing Loss	D034381	na	Hearing Impairment|Hypoacuses|Hypoacusis|Loss, Hearing
/d/02884	Heart defects limb shortening	C535850	na	Cardioskeletal syndrome, Kuwaiti type|Congenital heart disease and skeletal malformations
/d/06558	Hemangioendothelioma, Epithelioid	D018323	na	Epithelioid Hemangioendothelioma|Epithelioid Hemangioendotheliomas|Hemangioendotheliomas, Epithelioid
/d/17798	Hematologic Diseases	D006402	DO:DOID:74	Blood Disease|Blood Diseases|Disease, Blood|Disease, Hematologic|Disease, Hematological|Diseases, Blood|Diseases, Hematologic|Diseases, Hematological|Hematological Disease|Hematological Diseases|Hematologic Disease
/d/08204	Hepatic Adenomas, Familial	C564190	OMIM:142330	Liver Cell Adenomas, Familial
/d/08333	Hernandez Aguirre-Negrete syndrome	C538112	na	Ehlers-Danlos syndrome with progeroid facies and mild mental retardation|Hern찼ndez Aguirre-Negrete syndrome
/d/06330	Hernia	D006547	DO:DOID:1283	Enterocele|Hernias
/d/08420	Histiocytoma, Angiomatoid Fibrous	C563181	OMIM:612160	na
/d/08469	Holzgreve Wagner Rehder syndrome	C535327	DO:DOID:0060566	Complex congenital heart defect, renal agenesis, and cleft lip and palate|Holzgreve syndrome
/d/08620	Hyperhidrosis	D006945	na	na
/d/13016	Hyperphagia	D006963	na	Overeating|Polyphagia|Polyphagias
/d/12141	Hypertrophy	D006984	na	Hypertrophies
/d/00600	Hypoadiponectinemia	C567258	OMIM:612556	Adiponectin Deficiency|ADIPONECTIN DEFICIENCY, INCLUDED|ADIPONECTIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 1|ADIPQTL1|HYPOADIPONECTINEMIA, INCLUDED
/d/08961	Hypothyroidism, Congenital, Nongoitrous, 5	C567123	OMIM:225250	CHNG5
/d/09014	Ichthyosis, Lamellar, 5	C564699	OMIM:606545	ARCI3|COLLODION BABY, SELF-HEALING|ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 3|ICHTHYOSIS, LAMELLAR, 5, FORMERLY|Lamellar Ichthyosis, Type 5|LI5, FORMERLY
/d/01577	Ige Responsiveness, Atopic	C564133	OMIM:147050	ATOPIC HYPERSENSITIVITY, INCLUDED|ATOPY, SUSCEPTIBILITY TO, INCLUDED|IGEL|IgE, LEVEL OF|IGER|Ige Response Underlying Allergic Asthma and Rhinitis|IgE RESPONSE UNDERLYING ALLERGIC ASTHMA AND RHINITIS IgE, ELEVATED LEVEL OF, INCLUDED|Immunoglobulin E, Basic Level of, in Serum
/d/02746	IMMUNODEFICIENCY 51	613953	DO:DOID:2058	CANDF5, FORMERLY|CANDIDIASIS, FAMILIAL, 5, FORMERLY|IMD51
/d/09294	INFECTIONS, RECURRENT, WITH ENCEPHALOPATHY, HEPATIC DYSFUNCTION, AND CARDIOVASCULAR MALFORMATIONS	613759	na	FADD DEFICIENCY
/d/14662	Infertility, Female	D007247	na	Female Infertility|Female Sterility|Female Subfertility|Female Sub-Fertility|Postpartum Sterility|Sterility, Female|Sterility, Postpartum|Subfertility, Female|Sub Fertility, Female|Sub-Fertility, Female
/d/12552	Jaundice, Neonatal	D007567	DO:DOID:2383	Icterus Gravis Neonatorum|Jaundice, Physiological Neonatal|Neonatal Jaundice|Neonatal Jaundice, Physiological|Physiological Neonatal Jaundice|Severe Jaundice in Neonate|Severe Jaundice in Newborn
/d/05457	Joint Instability	D007593	na	Hypermobilities, Joint|Hypermobility, Joint|Instabilities, Joint|Instability, Joint|Joint Hypermobilities|Joint Hypermobility|Joint Instabilities|Joint Laxities|Joint Laxity|Laxities, Joint|Laxity, Joint
/d/09853	Keratosis follicularis dwarfism cerebral atrophy	C536158	na	Keratosis Follicularis, Dwarfism, and Cerebral Atrophy
/d/09863	KERATOSIS PILARIS ATROPHICANS	604093	na	KPA
/d/00397	Leukemia, Basophilic, Acute	D015471	na	Acute Basophilic Leukemia|Acute Basophilic Leukemias|Basophilic Leukemia, Acute|Basophilic Leukemias, Acute|Leukemia, Acute Basophilic|Leukemias, Acute Basophilic
/d/03917	Leukemia, Neutrophilic, Chronic	D015467	na	Chronic Neutrophilic Leukemia|Chronic Neutrophilic Leukemias|Leukemia, Chronic Neutrophilic|Leukemias, Chronic Neutrophilic|Neutrophilic Leukemia, Chronic|Neutrophilic Leukemias, Chronic
/d/18144	Leukemia, Prolymphocytic, T-Cell	D015461	na	Leukemia, Lymphocytic, Chronic, T Cell|Leukemia, Lymphocytic, Chronic, T-Cell|Leukemias, T-Cell Prolymphocytic|Leukemia, T Cell, Chronic|Leukemia, T-Cell, Chronic|Leukemia, T-Cell Prolymphocytic|Lymphocytic Leukemia, T Cell, Chronic|Lymphocytic Leukemia, T-Cell, Chronic|Prolymphocytic Leukemias, T-Cell|Prolymphocytic Leukemia, T-Cell|T-Cell Leukemia, Chronic|T Cell Prolymphocytic Leukemia|T-Cell Prolymphocytic Leukemia|T-Cell Prolymphocytic Leukemias|T-Lymphocytic Leukemia, Chronic
/d/13219	Leukoedema, Oral	D007967	DO:DOID:4557	Leukoedemas, Oral|Oral Leukoedema|Oral Leukoedemas
/d/07222	Livedo Reticularis	D054068	na	na
/d/08196	Lymphangiectasis, Intestinal	D008201	na	Intestinal Lymphangiectases|Intestinal Lymphangiectasis|Lymphangiectases, Intestinal|Lymphangiectasia, Intestinal
/d/06742	Lymphoma, Extranodal NK-T-Cell	D054391	na	Extranodal NK T Cell Lymphoma|Extranodal NK-T-Cell Lymphoma|Extranodal NK T Cell Lymphoma, Nasal|Extranodal NK-T-Cell Lymphoma, Nasal|Extranodal NK T Cell Lymphoma, Nasal and Nasal Type|Extranodal NK-T-Cell Lymphoma, Nasal and Nasal-Type|Extranodal NK T Cell Lymphoma, Nasal Type|Extranodal NK-T-Cell Lymphoma, Nasal Type|Extranodal NK-T-Cell Lymphomas|Lymphoma, Extranodal NK T Cell|Lymphomas, Extranodal NK-T-Cell|NK-T-Cell Lymphoma, Extranodal|NK-T-Cell Lymphomas, Extranodal
/d/14749	Lymphoma, Primary Effusion	D054685	na	Effusion Lymphoma, Primary|Effusion Lymphomas, Primary|Lymphomas, Primary Effusion|Primary Effusion Lymphoma|Primary Effusion Lymphomas
/d/14748	Lymphoma, T-Cell, Peripheral	D016411	na	Lymphoma, Peripheral T-Cell|Lymphomas, Peripheral T-Cell|Lymphoma, T Cell, Peripheral|Peripheral T Cell Lymphoma|Peripheral T-Cell Lymphoma|Peripheral T-Cell Lymphomas|T Cell Lymphoma, Peripheral|T-Cell Lymphoma, Peripheral|T-Cell Lymphomas, Peripheral
/d/04273	Lynch Syndrome II	D055847	OMIM:609310	COCA2|Colon Cancer, Familial Nonpolyposis, Type 2|Colorectal Cancer, Hereditary Nonpolyposis, Type 2|FCC2|HNPCC2|Lynch cancer family syndrome 2|Lynch Cancer Family Syndrome II
/d/10696	Macrocephaly Autism Syndrome	C565342	OMIM:605309	MACROCEPHALY/AUTISM SYNDROME
/d/06787	Maxillofacial Abnormalities	D019767	na	Abnormalities, Maxillofacial|Abnormality, Maxillofacial|Maxillofacial Abnormality
/d/11205	MELANOMA, CUTANEOUS MALIGNANT, SUSCEPTIBILITY TO, 9	615134	na	CMM9
/d/01489	Meningitis, Aseptic	D008582	DO:DOID:12157	Aseptic Meningitis
/d/11248	Meningitis, Meningococcal	D008585	DO:DOID:0080176	Meningitis, Meningococcal, Serogroup A|Meningitis, Meningococcal, Serogroup B|Meningitis, Meningococcal, Serogroup C|Meningitis, Meningococcal, Serogroup W135|Meningitis, Meningococcal, Serogroup W-135|Meningitis, Meningococcal, Serogroup Y|Meningitis, Meningococcic|Meningococcal Meningitis|Meningococcal Meningitis, Serogroup A|Meningococcal Meningitis, Serogroup B|Meningococcal Meningitis, Serogroup C|Meningococcal Meningitis, Serogroup W135|Meningococcal Meningitis, Serogroup W 135|Meningococcal Meningitis, Serogroup W-135|Meningococcal Meningitis, Serogroup Y|Serogroup A Meningococcal Meningitis|Serogroup B Meningococcal Meningitis|Serogroup C Meningococcal Meningitis|Serogroup W 135, Meningococcal Meningitis|Serogroup W-135, Meningococcal Meningitis|Serogroup W135, Meningococcal Meningitis|Serogroup Y, Meningococcal Meningitis
/d/14372	Meningitis, Pneumococcal	D008586	na	Experimental Pneumococcal Meningitides|Experimental Pneumococcal Meningitis|Meningitides, Streptococcus pneumoniae|Meningitis, Experimental Pneumococcal|Meningitis, Pneumococcal, Experimental|Meningitis, Pneumococcal, Penicillin-Resistant|Meningitis, Pneumococcal, Recurrent|Meningitis, Streptococcus pneumoniae|Pneumococcal Meningitides|Pneumococcal Meningitides, Experimental|Pneumococcal Meningitis|Pneumococcal Meningitis, Experimental|Streptococcus pneumoniae Meningitides|Streptococcus pneumoniae Meningitis
/d/05739	Mental Disorders	D001523	DO:DOID:150	Behavior Disorders|Diagnosis, Psychiatric|Disorder, Mental|Disorders, Behavior|Disorder, Severe Mental|Disorders, Mental|Disorders, Severe Mental|Mental Disorder|Mental Disorder, Severe|Mental Disorders, Severe|Psychiatric Diagnosis|Severe Mental Disorder|Severe Mental Disorders
/d/17332	Mental retardation X-linked syndromic 7	C537449	DO:DOID:0060808|OMIM:300218	Ahmad X-linked Mental retardation syndrome|Mental Retardation, X-Linked, Syndromic 7|Mrxs7
/d/11403	Mental Retardation, X-Linked, With Panhypopituitarism	C567485	OMIM:300123	INCLUDED|MENTAL RETARDATION, X-LINKED, WITH PANHYPOPITUITARISM MENTAL RETARDATION, X-LINKED, WITH ISOLATED GROWTH HORMONE DEFICIENCY,|MRGH, INCLUDED
/d/11493	METHYLMALONIC ACIDURIA, TRANSIENT, DUE TO TRANSCOBALAMIN RECEPTOR DEFECT	613646	DO:DOID:0060741	METHYLMALONIC ACIDEMIA, TCblR TYPE
/d/11530	Microcephaly, Primary Autosomal Recessive, 4	C565792	OMIM:604321	MCPH4|MICROCEPHALY 4, PRIMARY, AUTOSOMAL RECESSIVE
/d/14460	MICROCEPHALY, SHORT STATURE, AND POLYMICROGYRIA WITH OR WITHOUT SEIZURES	614833	na	MSSP|PMGYS|POLYMICROGYRIA WITH SEIZURES
/d/16971	Micromelic dwarfism Fryns type	C537556	na	Dwarfism, micromelic, with cone epiphyses, metaphyseal dysplasia, and vertebral segmentation defects|Micromelic dwarfism with cone epiphyses, metaphyseal dysplasia, and vertebral segmentation defects|Spondyloepimetaphyseal dysplasia, micromelic
/d/11625	MICROPHTHALMIA/COLOBOMA AND SKELETAL DYSPLASIA SYNDROME	615877	na	MCOPS14|MCSKS|MICROPHTHALMIA OR COLOBOMA WITH OR WITHOUT RHIZOMELIC SKELETAL DYSPLASIA|MICROPHTHALMIA, SYNDROMIC 14
/d/11655	MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 4	612628	na	MVCD4|NEPHROPATHY, DIABETIC, SUSCEPTIBILITY TO
/d/11657	MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 6	612634	na	MVCD6|NEPHROPATHY, DIABETIC, SUSCEPTIBILITY TO
/d/11681	MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 2	300125	DO:DOID:0060178	MFTS|MGR2
/d/11689	Mikulicz' Disease	D008882	DO:DOID:12900	Disease, Mikulicz|Disease, Mikulicz'|Mikulicz Disease
/d/11755	MITOCHONDRIAL DNA DEPLETION SYNDROME 12B (CARDIOMYOPATHIC TYPE), AUTOSOMAL RECESSIVE	615418	DO:DOID:0080130	MTDPS12B
/d/11951	Motor neuropathy peripheral with dysautonomia	C536988	na	Lisker Garcia Ramos syndrome|Motor Neuropathy, Peripheral, with Dysautonomia|Peripheral motor neuropathy associated with autonomic dysfunction
/d/02569	Muscle Cramp	D009120	na	Cramp|Cramp, Limb|Cramp, Muscle|Cramp, Muscular|Cramps|Cramps, Limb|Cramps, Muscle|Cramps, Muscular|Limb Cramp|Limb Cramps|Muscle Cramps|Muscular Cramp|Muscular Cramps
/d/16389	Musculoskeletal Abnormalities	D009139	na	Abnormalities, Musculoskeletal|Abnormality, Musculoskeletal|Musculoskeletal Abnormality
/d/12261	MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO	607948	na	MYCOBACTERIUM TUBERCULOSIS, PROTECTION AGAINST, INCLUDED
/d/11781	Myopathy, Mitochondrial, Lethal Infantile	C564017	OMIM:551000	LIMM|MITOCHONDRIAL MYOPATHY, LETHAL, INFANTILE
/d/12598	Nephropathy deafness hyperparathyroidism	C536401	na	Nephropathy, Deafness, And Hyperparathyroidism
/d/12653	Neurocutaneous Syndromes	D020752	na	Neurocutaneous Disorder|Neurocutaneous Disorders|Neurocutaneous Syndrome|Neuroectodermal Dysplasia Syndrome|Neuroectodermal Dysplasia Syndromes|Phacomatoses|Phacomatosis|Phakomatoses|Phakomatosis|Syndrome, Neurocutaneous|Syndrome, Neuroectodermal Dysplasia|Syndromes, Neurocutaneous|Syndromes, Neuroectodermal Dysplasia
/d/13730	Neurodegenerative Diseases	D019636	DO:DOID:1289	Degenerative Condition, Neurologic|Degenerative Conditions, Neurologic|Degenerative Diseases, Central Nervous System|Degenerative Diseases, Nervous System|Degenerative Diseases, Neurologic|Degenerative Diseases, Spinal Cord|Degenerative Neurologic Disease|Degenerative Neurologic Diseases|Degenerative Neurologic Disorder|Degenerative Neurologic Disorders|Nervous System Degenerative Diseases|Neurodegenerative Disease|Neurodegenerative Disorder|Neurodegenerative Disorders|Neurologic Degenerative Condition|Neurologic Degenerative Conditions|Neurologic Degenerative Disease|Neurologic Degenerative Diseases|Neurologic Disease, Degenerative|Neurologic Diseases, Degenerative|Neurologic Disorder, Degenerative|Neurologic Disorders, Degenerative
/d/15874	Neuroectodermal Tumors	D017599	DO:DOID:171	Neuroectodermal Tumor|Tumor, Neuroectodermal|Tumors, Neuroectodermal
/d/12760	Neutropenia, Severe Congenital, Autosomal Dominant 2	C567748	OMIM:613107	NEUTROPENIA, SEVERE CONGENITAL, 2, AUTOSOMAL DOMINANT|SCN2|Severe Congenital Neutropenia-2
/d/17017	Nystagmus, Pathologic	D009759	DO:DOID:11771|DO:DOID:13174|DO:DOID:9650	Conjugate Nystagmus|Convergence Nystagmus|Dissociated Nystagmus|Fatigable Positional Nystagmus|Horizontal Nystagmus|Jerk Nystagmus|Multidirectional Nystagmus|Non Fatigable Positional Nystagmus|Non-Fatigable Positional Nystagmus|Nystagmus, Conjugate|Nystagmus, Convergence|Nystagmus, Dissociated|Nystagmus, Fatigable Positional|Nystagmus, Horizontal|Nystagmus, Jerk|Nystagmus, Multidirectional|Nystagmus, Non-Fatigable Positional|Nystagmus, Pendular|Nystagmus, Periodic Alternating|Nystagmus, Permanent|Nystagmus, Rebound|Nystagmus, Retraction|Nystagmus, Rotary|Nystagmus, Rotational|Nystagmus, See-Saw|Nystagmus, Spontaneous Ocular|Nystagmus, Symptomatic|Nystagmus, Temporary|Nystagmus, Unidirectional|Nystagmus, Vertical|Ocular Nystagmus, Spontaneous|Pathologic Nystagmus|Pendular Nystagmus|Periodic Alternating Nystagmus|Permanent Nystagmus|Positional Nystagmus, Non-Fatigable|Rebound Nystagmus|Retraction Nystagmus|Rotary Nystagmus|Rotational Nystagmus|See Saw Nystagmus|See-Saw Nystagmus|Spontaneous Ocular Nystagmus|Symptomatic Nystagmus|Temporary Nystagmus|Unidirectional Nystagmus|Vertical Nystagmus
/d/13308	Osteochondritis	D010007	DO:DOID:84	Meniscitides|Meniscitis|Osteochondritides
/d/10480	Pagetoid Reticulosis	D056267	na	Disease, Ketron-Goodman|Disease, Woringer Kolopp|Disease, Woringer-Kolopp|Ketron Goodman Disease|Ketron-Goodman Disease|Kolopp Disease, Woringer|Pagetoid Reticuloses|Reticuloses, Pagetoid|Reticulosis, Pagetoid|Woringer Kolopp Disease|Woringer-Kolopp Disease
/d/04774	PALMOPLANTAR CARCINOMA, MULTIPLE SELF-HEALING	615225	na	CIDED, FORMERLY|CORNEAL INTRAEPITHELIAL DYSKERATOSIS AND ECTODERMAL DYSPLASIA, FORMERLY|MSPC
/d/13138	PALMOPLANTAR KERATODERMA, MUTILATING, WITH PERIORIFICIAL KERATOTIC PLAQUES, X-LINKED	300918	na	OLMSTED SYNDROME, X-LINKED|OLMSX
/d/09544	Papilloma, Inverted	D018308	DO:DOID:3179	Inverted Papilloma|Inverted Papillomas|Papillomas, Inverted
/d/13712	Parathyroid Diseases	D010279	DO:DOID:11201	Disease, Parathyroid|Diseases, Parathyroid|Disorder, Parathyroid|Disorders, Parathyroid|Parathyroid Disease|Parathyroid Disorder|Parathyroid Disorders
/d/13741	PARKINSON DISEASE 19A, JUVENILE-ONSET	615528	DO:DOID:0060891	PARK19A|PARK19B, INCLUDED|PARK19, FORMERLY PARKINSON DISEASE 19B, EARLY-ONSET, INCLUDED
/d/13853	Peanut Hypersensitivity	D021183	DO:DOID:4378	Allergies, Peanut|Allergy, Peanut|Groundnut Hypersensitivity|Hypersensitivity, Groundnut|Hypersensitivity, Peanut|Peanut Allergies|Peanut Allergy
/d/14059	PEROXISOME BIOGENESIS DISORDER 3A (ZELLWEGER)	614859	na	CG3, INCLUDED|PBD3A|PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 3, INCLUDED
/d/14097	Peters anomaly with cataract	C537885	na	na
/d/14553	Polydactyly, Postaxial, Type A2	C566585	OMIM:602085	Papa2|Postaxial Polydactyly, Type A2
/d/03975	Primary ciliary dyskinesia, 2	C535277	OMIM:606763	CILD2|Ciliary Dyskinesia, Primary, 2|CILIARY DYSKINESIA, PRIMARY, 2, WITH OR WITHOUT SITUS INVERSUS
/d/03990	Primary ciliary dyskinesia, 4	C535279	OMIM:608646	CILD4|Ciliary Dyskinesia, Primary, 4|Ciliary Dyskinesia, Primary, 4, with or without Situs Inversus
/d/18439	Rambaud Galian syndrome	C535283	na	na
/d/15688	Rickettsiaceae Infections	D012288	DO:DOID:11103	Infection, Rickettsiaceae|Infections, Rickettsiaceae|Rickettsiaceae Infection|Rickettsialpox
/d/15720	Ring chromosome 4 syndrome	C537636	na	Ring 4, Chromosome
